Date/Time,Electricity:Facility [J](Hourly) 
 03/24  24:00:00,2648987933.9547467 
 03/25  01:00:00,2658180276.4623184 
 03/25  02:00:00,2604386549.6247554 
 03/25  03:00:00,2635875523.086847 
 03/25  04:00:00,2615045049.8795652 
 03/25  05:00:00,2911940556.4120646 
 03/25  06:00:00,3604715848.7538705 
 03/25  07:00:00,3525943530.9433346 
 03/25  08:00:00,3815421128.42078 
 03/25  09:00:00,3766487009.382448 
 03/25  10:00:00,3641209155.3467197 
 03/25  11:00:00,3710964239.035308 
 03/25  12:00:00,3389928909.877585 
 03/25  13:00:00,3502655563.2003894 
 03/25  14:00:00,3503812136.2932844 
 03/25  15:00:00,3457950461.7677164 
 03/25  16:00:00,3484706633.9648986 
 03/25  17:00:00,3335562386.9519815 
 03/25  18:00:00,3164256844.4675584 
 03/25  19:00:00,2871852869.112877 
 03/25  20:00:00,2895226722.8743696 
 03/25  21:00:00,2823103375.521297 
 03/25  22:00:00,2730055055.227805 
 03/25  23:00:00,2640295689.1960363 
 03/25  24:00:00,2548997084.3308697 
 03/26  01:00:00,2548697855.728956 
 03/26  02:00:00,2548572664.8218317 
 03/26  03:00:00,2541322204.536546 
 03/26  04:00:00,2534117791.597392 
 03/26  05:00:00,2599056954.1351748 
 03/26  06:00:00,2946778241.2851467 
 03/26  07:00:00,2928830877.2594852 
 03/26  08:00:00,2964589090.966113 
 03/26  09:00:00,3034645225.329306 
 03/26  10:00:00,2937945589.882278 
 03/26  11:00:00,2917883897.3981347 
 03/26  12:00:00,2970235656.832859 
 03/26  13:00:00,2951009527.1842294 
 03/26  14:00:00,3006142624.0477176 
 03/26  15:00:00,2982957166.914375 
 03/26  16:00:00,3196109586.435725 
 03/26  17:00:00,3279121771.3521333 
 03/26  18:00:00,3221793993.928475 
 03/26  19:00:00,3131230509.9602537 
 03/26  20:00:00,3194426548.238017 
 03/26  21:00:00,3069018261.945616 
 03/26  22:00:00,2934683247.7384806 
 03/26  23:00:00,2800559237.9714074 
 03/26  24:00:00,2738268237.030578 
 03/27  01:00:00,2721211478.819898 
 03/27  02:00:00,2743247879.934483 
 03/27  03:00:00,2742783320.986296 
 03/27  04:00:00,2738669654.485525 
 03/27  05:00:00,3039343022.198722 
 03/27  06:00:00,3609722716.7661943 
 03/27  07:00:00,3749924396.9036417 
 03/27  08:00:00,5009057278.698112 
 03/27  09:00:00,5016457328.607135 
 03/27  10:00:00,4989762436.798725 
 03/27  11:00:00,5087368184.684145 
 03/27  12:00:00,4858368837.906941 
 03/27  13:00:00,5194477290.248684 
 03/27  14:00:00,5160783019.565225 
 03/27  15:00:00,5156733236.632772 
 03/27  16:00:00,5175485657.153123 
 03/27  17:00:00,4172109678.339872 
 03/27  18:00:00,3766957492.1195755 
 03/27  19:00:00,3690542127.790503 
 03/27  20:00:00,3590325481.8763947 
 03/27  21:00:00,3484407145.514222 
 03/27  22:00:00,2913980399.666359 
 03/27  23:00:00,2799257884.3249173 
 03/27  24:00:00,2635532793.7495995 
 03/28  01:00:00,2635195478.4993773 
 03/28  02:00:00,2632873643.1005096 
 03/28  03:00:00,2628390464.348745 
 03/28  04:00:00,2626171028.0950766 
 03/28  05:00:00,2924377845.175333 
 03/28  06:00:00,3522502864.9651823 
 03/28  07:00:00,3663192099.6461334 
 03/28  08:00:00,4837549857.584437 
 03/28  09:00:00,4857008145.577515 
 03/28  10:00:00,4846100470.961778 
 03/28  11:00:00,4995202661.29729 
 03/28  12:00:00,4806635556.730999 
 03/28  13:00:00,5111633211.459367 
 03/28  14:00:00,5203020380.753247 
 03/28  15:00:00,5131430105.695969 
 03/28  16:00:00,5227953786.010437 
 03/28  17:00:00,4422299538.789085 
 03/28  18:00:00,3998634876.2598033 
 03/28  19:00:00,3893738436.172693 
 03/28  20:00:00,3734304535.1098404 
 03/28  21:00:00,3528607244.8269305 
 03/28  22:00:00,2915218397.491909 
 03/28  23:00:00,2800716064.3577776 
 03/28  24:00:00,2636369209.6877546 
 03/29  01:00:00,2634127355.2338066 
 03/29  02:00:00,2629936367.3359833 
 03/29  03:00:00,2626651451.4762783 
 03/29  04:00:00,2624392885.0600233 
 03/29  05:00:00,2942687282.3004436 
 03/29  06:00:00,3554719720.9698796 
 03/29  07:00:00,3684919859.3387933 
 03/29  08:00:00,4993412528.282567 
 03/29  09:00:00,5007593882.266403 
 03/29  10:00:00,4935555277.195909 
 03/29  11:00:00,5058906420.0826025 
 03/29  12:00:00,4932931953.016871 
 03/29  13:00:00,5198527562.697772 
 03/29  14:00:00,5313539053.864521 
 03/29  15:00:00,5197705151.907807 
 03/29  16:00:00,5142913745.073159 
 03/29  17:00:00,4317499732.206155 
 03/29  18:00:00,3741745822.6764154 
 03/29  19:00:00,3648509952.753603 
 03/29  20:00:00,3585463506.3639555 
 03/29  21:00:00,3500792901.080482 
 03/29  22:00:00,2923654410.8777027 
 03/29  23:00:00,2807114519.96568 
 03/29  24:00:00,2639689797.4089007 
 03/30  01:00:00,2635381428.229185 
 03/30  02:00:00,2632332456.025992 
 03/30  03:00:00,2626594379.423877 
 03/30  04:00:00,2622359968.011545 
 03/30  05:00:00,2794782561.1965203 
 03/30  06:00:00,3544515893.7618694 
 03/30  07:00:00,3636672400.1872697 
 03/30  08:00:00,4785342549.331155 
 03/30  09:00:00,4817591241.725339 
 03/30  10:00:00,4850205066.084174 
 03/30  11:00:00,4981684115.146054 
 03/30  12:00:00,4785638761.451621 
 03/30  13:00:00,5053331374.618829 
 03/30  14:00:00,5098661648.48248 
 03/30  15:00:00,5185509343.878049 
 03/30  16:00:00,5295888582.164672 
 03/30  17:00:00,4338172561.5029125 
 03/30  18:00:00,3887995554.3560133 
 03/30  19:00:00,3792811695.296086 
 03/30  20:00:00,3691978098.9386363 
 03/30  21:00:00,3575074062.931488 
 03/30  22:00:00,3003963151.2621627 
 03/30  23:00:00,2866655419.428293 
 03/30  24:00:00,2722812958.2611947 
 03/31  01:00:00,2705809184.936386 
 03/31  02:00:00,2659077764.2476807 
 03/31  03:00:00,2690296996.9795804 
 03/31  04:00:00,2636700030.941457 
 03/31  05:00:00,2935312291.3229327 
 03/31  06:00:00,3536969128.4615335 
 03/31  07:00:00,3638721794.1544437 
 03/31  08:00:00,4833815486.849168 
 03/31  09:00:00,4828637488.720065 
 03/31  10:00:00,4781585648.365018 
 03/31  11:00:00,5001642960.620195 
 03/31  12:00:00,4840944034.005488 
 03/31  13:00:00,5158188971.431524 
 03/31  14:00:00,5160401048.838093 
 03/31  15:00:00,5180501048.118021 
 03/31  16:00:00,5475835912.3858 
 03/31  17:00:00,4502755469.435163 
 03/31  18:00:00,4002419969.946579 
 03/31  19:00:00,3834057548.639002 
 03/31  20:00:00,3718278796.460712 
 03/31  21:00:00,3601084046.2148657 
 03/31  22:00:00,2993378703.1946983 
 03/31  23:00:00,2897646446.9142675 
 03/31  24:00:00,3165239850.883286 
 04/01  01:00:00,3148288769.432357 
 04/01  02:00:00,3151387292.1095395 
 04/01  03:00:00,3140376365.822401 
 04/01  04:00:00,3121698709.1756463 
 04/01  05:00:00,3379211552.162672 
 04/01  06:00:00,4098994061.662096 
 04/01  07:00:00,4041204632.323685 
 04/01  08:00:00,4343436812.578355 
 04/01  09:00:00,4245669050.8947134 
 04/01  10:00:00,4183819097.9074936 
 04/01  11:00:00,4349373038.334632 
 04/01  12:00:00,4021083651.9748073 
 04/01  13:00:00,4087132854.057438 
 04/01  14:00:00,4137313453.296771 
 04/01  15:00:00,4226323289.562685 
 04/01  16:00:00,4458311080.159937 
 04/01  17:00:00,4166452676.9868255 
 04/01  18:00:00,4017860103.903412 
 04/01  19:00:00,3804607768.179529 
 04/01  20:00:00,3964456653.3907366 
 04/01  21:00:00,3763370672.1100335 
 04/01  22:00:00,3701887877.7275076 
 04/01  23:00:00,3578426826.8298664 
 04/01  24:00:00,3465527486.1430883 
 04/02  01:00:00,3206963286.669517 
 04/02  02:00:00,3205122964.444226 
 04/02  03:00:00,3182620430.652103 
 04/02  04:00:00,3199976546.4522076 
 04/02  05:00:00,3245040965.6302686 
 04/02  06:00:00,3611526183.9147463 
 04/02  07:00:00,3565457652.570842 
 04/02  08:00:00,3788135610.1807976 
 04/02  09:00:00,3747042637.170884 
 04/02  10:00:00,3734647358.0948915 
 04/02  11:00:00,3670879606.96628 
 04/02  12:00:00,3696809161.5921974 
 04/02  13:00:00,3747928131.243984 
 04/02  14:00:00,3836553428.067095 
 04/02  15:00:00,3830608396.338754 
 04/02  16:00:00,4015359937.208472 
 04/02  17:00:00,4071562501.5598345 
 04/02  18:00:00,3954749407.9847937 
 04/02  19:00:00,3700775734.4078813 
 04/02  20:00:00,3688999674.7814274 
 04/02  21:00:00,3467583593.5637655 
 04/02  22:00:00,3313900260.278329 
 04/02  23:00:00,3216249589.068592 
 04/02  24:00:00,3270270316.870611 
 04/03  01:00:00,3244978303.8411484 
 04/03  02:00:00,3293257743.5268908 
 04/03  03:00:00,3294693913.0643444 
 04/03  04:00:00,3281213399.3349056 
 04/03  05:00:00,3523145183.5265255 
 04/03  06:00:00,4148305424.552735 
 04/03  07:00:00,4233151573.228779 
 04/03  08:00:00,5511803065.220873 
 04/03  09:00:00,5497539218.808826 
 04/03  10:00:00,5391939118.48255 
 04/03  11:00:00,5601844889.72808 
 04/03  12:00:00,5448064116.506028 
 04/03  13:00:00,5799482347.342164 
 04/03  14:00:00,5764673832.759354 
 04/03  15:00:00,5939178942.420601 
 04/03  16:00:00,6349112665.527733 
 04/03  17:00:00,5160798048.454047 
 04/03  18:00:00,4745287720.398969 
 04/03  19:00:00,4699445326.950667 
 04/03  20:00:00,4653831635.239921 
 04/03  21:00:00,4589840870.527113 
 04/03  22:00:00,3635426260.9036465 
 04/03  23:00:00,3484692306.2308903 
 04/03  24:00:00,3285837274.634061 
 04/04  01:00:00,3291301212.9163485 
 04/04  02:00:00,3268881503.586941 
 04/04  03:00:00,3273574003.042825 
 04/04  04:00:00,3242066063.9807835 
 04/04  05:00:00,3538000593.7776537 
 04/04  06:00:00,4154512781.4285126 
 04/04  07:00:00,4244250844.917593 
 04/04  08:00:00,5522511145.667884 
 04/04  09:00:00,5577951214.560056 
 04/04  10:00:00,5613138238.079946 
 04/04  11:00:00,5706775711.218723 
 04/04  12:00:00,5457215015.916523 
 04/04  13:00:00,5829112386.8933735 
 04/04  14:00:00,5991982947.420973 
 04/04  15:00:00,6119012636.820632 
 04/04  16:00:00,6323373787.063612 
 04/04  17:00:00,5232661836.137459 
 04/04  18:00:00,4775727741.778398 
 04/04  19:00:00,4633945001.999407 
 04/04  20:00:00,4482276721.129086 
 04/04  21:00:00,4313208325.862797 
 04/04  22:00:00,3589183834.133541 
 04/04  23:00:00,3476786379.6306243 
 04/04  24:00:00,3291598648.7583437 
 04/05  01:00:00,3305441400.450147 
 04/05  02:00:00,3277303588.9025006 
 04/05  03:00:00,3281565810.860812 
 04/05  04:00:00,3229804353.4381146 
 04/05  05:00:00,3513917707.1119423 
 04/05  06:00:00,4106341224.4882894 
 04/05  07:00:00,4212423959.4751444 
 04/05  08:00:00,5502800311.313885 
 04/05  09:00:00,5504914439.508181 
 04/05  10:00:00,5416112473.394415 
 04/05  11:00:00,5667661957.122301 
 04/05  12:00:00,5540446941.3993435 
 04/05  13:00:00,5817218491.985113 
 04/05  14:00:00,5896421639.518364 
 04/05  15:00:00,6076644885.528775 
 04/05  16:00:00,6278016894.432735 
 04/05  17:00:00,5173818701.5756035 
 04/05  18:00:00,4827722097.896758 
 04/05  19:00:00,4620018852.158254 
 04/05  20:00:00,4459537400.373839 
 04/05  21:00:00,4332275635.628048 
 04/05  22:00:00,3594686281.0997376 
 04/05  23:00:00,3628556352.136847 
 04/05  24:00:00,3295318652.710694 
 04/06  01:00:00,3307397514.563186 
 04/06  02:00:00,3279907412.4508653 
 04/06  03:00:00,3280600081.0089035 
 04/06  04:00:00,3233731875.7378206 
 04/06  05:00:00,3511000738.0884085 
 04/06  06:00:00,4102195631.801814 
 04/06  07:00:00,4208057316.859971 
 04/06  08:00:00,5506774544.054551 
 04/06  09:00:00,5520344221.856573 
 04/06  10:00:00,5561866699.317374 
 04/06  11:00:00,5814973021.327737 
 04/06  12:00:00,5607186178.26537 
 04/06  13:00:00,5896156754.720882 
 04/06  14:00:00,5942409762.371155 
 04/06  15:00:00,6214233509.742598 
 04/06  16:00:00,6411487799.207052 
 04/06  17:00:00,5206698092.7615795 
 04/06  18:00:00,4733261840.808508 
 04/06  19:00:00,4738691141.888544 
 04/06  20:00:00,4605324463.536898 
 04/06  21:00:00,4429223108.729442 
 04/06  22:00:00,3719831760.8726583 
 04/06  23:00:00,3758822104.608718 
 04/06  24:00:00,3478932197.0255384 
 04/07  01:00:00,3327711848.0490522 
 04/07  02:00:00,3291525300.4191475 
 04/07  03:00:00,3296895459.5658836 
 04/07  04:00:00,3265703107.618795 
 04/07  05:00:00,3577123539.4779744 
 04/07  06:00:00,4134263744.714114 
 04/07  07:00:00,4211750780.287428 
 04/07  08:00:00,5559524771.295776 
 04/07  09:00:00,5606629430.585168 
 04/07  10:00:00,5630384569.138915 
 04/07  11:00:00,5810562244.791143 
 04/07  12:00:00,5532631478.352002 
 04/07  13:00:00,6218204815.659335 
 04/07  14:00:00,6267862009.21775 
 04/07  15:00:00,6375949350.740955 
 04/07  16:00:00,6492559067.004913 
 04/07  17:00:00,5335962148.191542 
 04/07  18:00:00,4789070319.2376795 
 04/07  19:00:00,4869668750.701486 
 04/07  20:00:00,4669739260.125175 
 04/07  21:00:00,4626688480.06753 
 04/07  22:00:00,3895162207.350048 
 04/07  23:00:00,3792524917.562283 
 04/07  24:00:00,3616820051.8640275 
 04/08  01:00:00,3514742467.402713 
 04/08  02:00:00,3324530334.555979 
 04/08  03:00:00,3270311842.2766895 
 04/08  04:00:00,3188199760.0182266 
 04/08  05:00:00,3518701409.719421 
 04/08  06:00:00,4160670360.1701145 
 04/08  07:00:00,4032993075.938628 
 04/08  08:00:00,4406112478.286639 
 04/08  09:00:00,4386008996.100371 
 04/08  10:00:00,4281306025.8402967 
 04/08  11:00:00,4442748460.532404 
 04/08  12:00:00,4181032426.03886 
 04/08  13:00:00,4323450111.675385 
 04/08  14:00:00,4458454304.028195 
 04/08  15:00:00,4504819882.532537 
 04/08  16:00:00,4654943510.592188 
 04/08  17:00:00,4244765070.7450686 
 04/08  18:00:00,4098516687.905452 
 04/08  19:00:00,3879457649.5682845 
 04/08  20:00:00,4021804149.105225 
 04/08  21:00:00,3895876938.9992323 
 04/08  22:00:00,3882034888.6171427 
 04/08  23:00:00,3707307971.969288 
 04/08  24:00:00,3765670524.708996 
 04/09  01:00:00,3560582527.3357077 
 04/09  02:00:00,3514669690.2186794 
 04/09  03:00:00,3511756710.05173 
 04/09  04:00:00,3417230387.4271803 
 04/09  05:00:00,3474111275.6287827 
 04/09  06:00:00,3631436410.101963 
 04/09  07:00:00,3576968871.943616 
 04/09  08:00:00,3779864641.8976035 
 04/09  09:00:00,3656722791.0892677 
 04/09  10:00:00,3679377421.278824 
 04/09  11:00:00,3739894618.8270607 
 04/09  12:00:00,3776029947.448488 
 04/09  13:00:00,3780648767.7122507 
 04/09  14:00:00,3896409752.0599985 
 04/09  15:00:00,3873046167.549977 
 04/09  16:00:00,4121389778.5885725 
 04/09  17:00:00,4179923463.5052814 
 04/09  18:00:00,4111344504.627995 
 04/09  19:00:00,3972428472.725257 
 04/09  20:00:00,4036807250.145066 
 04/09  21:00:00,3897841889.7728934 
 04/09  22:00:00,3768079772.987774 
 04/09  23:00:00,3690671328.918664 
 04/09  24:00:00,3876921453.9044275 
 04/10  01:00:00,3619558912.9306607 
 04/10  02:00:00,3526649768.9748654 
 04/10  03:00:00,3474279036.9618335 
 04/10  04:00:00,3659679192.632208 
 04/10  05:00:00,3649438616.086973 
 04/10  06:00:00,4261768838.657468 
 04/10  07:00:00,4452609817.012553 
 04/10  08:00:00,5913489271.646932 
 04/10  09:00:00,5880681201.417377 
 04/10  10:00:00,5994855325.946724 
 04/10  11:00:00,6067546800.705932 
 04/10  12:00:00,5779835477.837289 
 04/10  13:00:00,6273667761.746979 
 04/10  14:00:00,6339612102.775489 
 04/10  15:00:00,6408208769.771434 
 04/10  16:00:00,6580349852.71263 
 04/10  17:00:00,5347895289.837095 
 04/10  18:00:00,4855526197.50705 
 04/10  19:00:00,4842595443.990201 
 04/10  20:00:00,4675085773.42975 
 04/10  21:00:00,4575136566.424364 
 04/10  22:00:00,3863787568.663823 
 04/10  23:00:00,3808601063.819311 
 04/10  24:00:00,3665128749.0961013 
 04/11  01:00:00,3551529530.2039747 
 04/11  02:00:00,3508680855.121569 
 04/11  03:00:00,3430010144.028313 
 04/11  04:00:00,3660751268.3429337 
 04/11  05:00:00,3630460095.92807 
 04/11  06:00:00,4251045211.8309717 
 04/11  07:00:00,4292809624.488895 
 04/11  08:00:00,5645353005.594349 
 04/11  09:00:00,5677083681.658703 
 04/11  10:00:00,5696875057.14465 
 04/11  11:00:00,5823730845.587385 
 04/11  12:00:00,5614216813.331556 
 04/11  13:00:00,6215258281.553479 
 04/11  14:00:00,6305116351.110638 
 04/11  15:00:00,6453308841.380474 
 04/11  16:00:00,6588101789.488892 
 04/11  17:00:00,5332623224.761514 
 04/11  18:00:00,4841048306.10676 
 04/11  19:00:00,4803074275.2802515 
 04/11  20:00:00,4674716476.775751 
 04/11  21:00:00,4524785053.834168 
 04/11  22:00:00,3865429233.977214 
 04/11  23:00:00,3780914158.3184648 
 04/11  24:00:00,3699018902.8359003 
 04/12  01:00:00,3558617972.9120965 
 04/12  02:00:00,3531866195.402631 
 04/12  03:00:00,3542932010.5861683 
 04/12  04:00:00,3653572465.907077 
 04/12  05:00:00,3691784813.092556 
 04/12  06:00:00,4362032541.490465 
 04/12  07:00:00,4486780266.981768 
 04/12  08:00:00,5824574302.355126 
 04/12  09:00:00,5787212648.934975 
 04/12  10:00:00,5737667149.675203 
 04/12  11:00:00,6023973176.966525 
 04/12  12:00:00,5750512792.223018 
 04/12  13:00:00,6250776618.63912 
 04/12  14:00:00,6303542643.688572 
 04/12  15:00:00,6378551918.810451 
 04/12  16:00:00,6567700874.760507 
 04/12  17:00:00,5340309934.8129425 
 04/12  18:00:00,4939110484.716186 
 04/12  19:00:00,4821440260.647891 
 04/12  20:00:00,4677589443.674758 
 04/12  21:00:00,4663429076.111101 
 04/12  22:00:00,3905887575.8038692 
 04/12  23:00:00,3839947037.886967 
 04/12  24:00:00,3666848580.4549193 
 04/13  01:00:00,3688517506.987593 
 04/13  02:00:00,3625388969.892708 
 04/13  03:00:00,3524851626.439181 
 04/13  04:00:00,3645393893.8983717 
 04/13  05:00:00,3689419601.064595 
 04/13  06:00:00,4337485834.486458 
 04/13  07:00:00,4494599795.012196 
 04/13  08:00:00,5984302373.593086 
 04/13  09:00:00,5902133912.211775 
 04/13  10:00:00,6070040619.731125 
 04/13  11:00:00,6207753777.386862 
 04/13  12:00:00,5770730958.795869 
 04/13  13:00:00,6332756982.413404 
 04/13  14:00:00,6354890243.693155 
 04/13  15:00:00,6464016359.675445 
 04/13  16:00:00,6663570417.679485 
 04/13  17:00:00,5481147194.794811 
 04/13  18:00:00,4970516187.222284 
 04/13  19:00:00,4954671596.280307 
 04/13  20:00:00,4851152305.053192 
 04/13  21:00:00,4712590941.300825 
 04/13  22:00:00,3814348474.55544 
 04/13  23:00:00,3653095290.4232116 
 04/13  24:00:00,3327785612.897498 
 04/14  01:00:00,3335932568.248274 
 04/14  02:00:00,3302897470.0791407 
 04/14  03:00:00,3312807124.320384 
 04/14  04:00:00,3460261790.932472 
 04/14  05:00:00,3593182895.901696 
 04/14  06:00:00,4241187670.2305655 
 04/14  07:00:00,4308879871.605434 
 04/14  08:00:00,5832403552.636899 
 04/14  09:00:00,5876681519.112957 
 04/14  10:00:00,5755485036.108576 
 04/14  11:00:00,5992929621.081253 
 04/14  12:00:00,5509978949.550639 
 04/14  13:00:00,6133371915.61232 
 04/14  14:00:00,6227358266.918239 
 04/14  15:00:00,6321308525.164935 
 04/14  16:00:00,6488144746.810931 
 04/14  17:00:00,5214352175.102145 
 04/14  18:00:00,4802526032.218757 
 04/14  19:00:00,4648239682.636826 
 04/14  20:00:00,4450247280.470389 
 04/14  21:00:00,4341213464.898037 
 04/14  22:00:00,3629916232.417466 
 04/14  23:00:00,3605994395.262169 
 04/14  24:00:00,3198287742.5087366 
 04/15  01:00:00,3211217699.038648 
 04/15  02:00:00,3191653076.107543 
 04/15  03:00:00,3205698633.9875116 
 04/15  04:00:00,3181806188.1809673 
 04/15  05:00:00,3509002773.5662847 
 04/15  06:00:00,4183594575.8261933 
 04/15  07:00:00,4082363698.5984645 
 04/15  08:00:00,4440611371.816701 
 04/15  09:00:00,4390781350.524102 
 04/15  10:00:00,4278249201.813733 
 04/15  11:00:00,4454510187.797657 
 04/15  12:00:00,4189852373.1770983 
 04/15  13:00:00,4286497802.942259 
 04/15  14:00:00,4350473234.209187 
 04/15  15:00:00,4481212935.399542 
 04/15  16:00:00,4719332177.313089 
 04/15  17:00:00,4198661674.988848 
 04/15  18:00:00,4042439277.3254232 
 04/15  19:00:00,3815338136.2686234 
 04/15  20:00:00,3926205622.8690243 
 04/15  21:00:00,3766743999.502316 
 04/15  22:00:00,3782168682.776838 
 04/15  23:00:00,3612045061.4913497 
 04/15  24:00:00,3626689029.5522547 
 04/16  01:00:00,3528377654.2351074 
 04/16  02:00:00,3463702507.8929043 
 04/16  03:00:00,3405193205.5676823 
 04/16  04:00:00,3226038492.153145 
 04/16  05:00:00,3258083458.6241136 
 04/16  06:00:00,3599488837.0175066 
 04/16  07:00:00,3670970603.3558016 
 04/16  08:00:00,3756187155.4693823 
 04/16  09:00:00,3725221566.7694902 
 04/16  10:00:00,3666806006.2674274 
 04/16  11:00:00,3775106862.49251 
 04/16  12:00:00,3714101581.5766068 
 04/16  13:00:00,3850446158.2914844 
 04/16  14:00:00,3855050368.901226 
 04/16  15:00:00,3957087125.262097 
 04/16  16:00:00,4120075237.1084394 
 04/16  17:00:00,4329314462.337479 
 04/16  18:00:00,4038869273.3254724 
 04/16  19:00:00,3996957772.436448 
 04/16  20:00:00,3995999230.9566016 
 04/16  21:00:00,3976186775.459907 
 04/16  22:00:00,3839948097.3509183 
 04/16  23:00:00,3792958929.73494 
 04/16  24:00:00,3769067747.3555565 
 04/17  01:00:00,3773672547.937044 
