Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Wetbulb Globe Temperature [C](Hourly),ZONE ONE:Zone Operative Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly) 
 01/31  11:00:00,0.23749999999999993,9.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7828023400339994,-3.8583800426029886,-0.5826667374867839,477.9537832866765,453.4526689640296,-0.38253113493956836 
 01/31  12:00:00,2.3874999999999997,7.75,5.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4780743126314334,-3.017983897684582,0.5179419098859159,246.97207107310086,287.9787141988644,0.5578095071403986 
 01/31  13:00:00,4.175,8.875,5.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9361463474732785,-2.7264179897582195,0.8910226281668838,57.945803882595264,77.08691733189109,0.8458989088604895 
 01/31  14:00:00,5.0,10.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9180310086876392,-2.750319300887911,0.849540874383151,-27.387904321007873,-31.750627405332548,0.7810507400786626 
 01/31  15:00:00,5.0,10.0,7.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99996377955907,-2.6714520923360063,1.009896477533732,104.81154017992901,79.70237815403081,1.0198291755083937 
 01/31  16:00:00,4.625,10.0,6.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.390579397230657,-2.4257463471832232,1.3162806414116606,41.943640211716485,85.41663348755083,1.2419818855926645 
 01/31  17:00:00,2.7125,10.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0772650637691292,-2.6741105205282345,0.89957026348768,-191.66512498715014,-181.00237023158013,0.7218754632062306 
 01/31  18:00:00,0.26250000000000007,9.375,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32871417284425747,-3.19963349192349,0.1572007844356784,-228.46517377784204,-238.3468927165529,-0.014312603972900698 
 01/31  19:00:00,-2.975,8.375,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23182579306640655,-3.574865701430398,-0.3317224669104108,-154.92556011532628,-154.47006462304435,-0.431619140754415 
 01/31  20:00:00,-6.5249999999999995,7.375,5.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6990499556378392,-3.900509373351654,-0.7931862714898301,-141.96005141216273,-142.93409823667878,-0.8873225873418211 
 01/31  21:00:00,-6.05,8.25,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0316182366397115,-4.123096718089748,-1.086584339963246,-54.56534702722321,-69.52156993383421,-1.1415504432867805 
 01/31  22:00:00,-5.1875,9.625,6.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1400251147798584,-4.1987454620540445,-1.181760162852068,-24.355878014924805,-24.91567590482518,-1.2234952109242776 
 01/31  23:00:00,-5.55,9.375,6.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.233232923896568,-4.261059082849456,-1.2816467799138789,-40.10602949423965,-36.60564304331741,-1.3300606359311897 
 01/31  24:00:00,-5.949999999999999,9.0,6.0,0.0,5.000000,0.0,942796800.0,-942796800.0,0.0,-0.7337960258520063,4.64519122507752,1.1835935921271188,6.498448776392674,-1.051315626733234,-0.38711577366219574,1.0679414183540412,6.310141416774826,-1.1988612708052457,-2.5514580289911435,0.9998478755671992,6.181424297633648,-1.0464319246036589,-0.296635030526275,1.0805287383820144,6.2683192063148745,-1.180175715855212,-1.1847218028143687,1.0559336190561501,-1.0998118720793086,-1.9038994630099204,0.8692903340936696,7.342439048191107,-1.3665740711051524,-4.361322919027808,-1.4139204835684074,-40.85384013297971,-41.69807571156423,-1.4612668960316624 
 02/01  01:00:00,-6.35,4.625,3.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.530336237693009,-4.461233911658871,-1.5921455026772322,-67.2320329088728,-62.81368222183976,-1.653954767661455 
 02/01  02:00:00,-6.75,3.875,2.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7251953739888097,-4.581653122298684,-1.7775056985791347,-49.12925657651095,-53.722806547551464,-1.829816023169459 
 02/01  03:00:00,-7.15,3.125,1.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.881930021986181,-4.695831226764137,-1.9397097292352472,-57.277049923322316,-54.42371378288025,-1.9974894364843139 
 02/01  04:00:00,-7.6125,1.375,0.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0701064894392713,-4.831763268076061,-2.129761642136782,-60.91708911083664,-61.15123842926912,-2.189416794834293 
 02/01  05:00:00,-7.425,1.0,0.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2285128329700625,-4.941945348093705,-2.274894251797985,-35.547273998857676,-40.16158716382596,-2.321275670625907 
 02/01  06:00:00,-7.575,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3635425952238154,-5.04617212411855,-2.424397078109501,-62.002508822231185,-55.419326948014614,-2.4852515609951866 
 02/01  07:00:00,-7.425,0.375,0.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.560711572566596,-5.188950918274622,-2.617437617089741,-55.405506481684654,-58.90428104948592,-2.674163661612886 
 02/01  08:00:00,-6.8875,0.625,0.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.368226868467302,-5.00174029546289,-2.272589727740525,190.75269278770514,155.65628637984645,-2.1769525870137483 
 02/01  09:00:00,-5.6375,0.375,0.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5547175032446439,-4.411411246372406,-1.4457604365678292,318.979940737367,308.84320055126284,-1.3368033698910142 
 02/01  10:00:00,-4.3125,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7027933380821978,-3.8377069977667873,-0.7059405696950376,197.76739603397942,218.92535075361963,-0.7090878013078771 
 02/01  11:00:00,-2.8374999999999995,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22825509189566381,-3.5133289165012815,-0.2694559312832022,110.51301595766606,120.74662665442197,-0.3106567706707406 
 02/01  12:00:00,-1.2,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15492180637434338,-3.2331556640804777,0.1483885759940379,154.09499974507543,140.71284303064,0.14185534561373242 
 02/01  13:00:00,0.4625000000000001,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7067499511673049,-2.8395999985737843,0.7325827092972346,216.38370388464193,202.1698231888328,0.7584154674271644 
 02/01  14:00:00,-1.65,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1383304614927932,-2.591989991400776,1.0010996456881733,-19.675401127913755,34.36303484459302,0.8638688298835532 
 02/01  15:00:00,-3.3,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9339529551782417,-2.732349929948209,0.8081309025515586,-46.57872379454405,-63.51553896470704,0.6823088499248754 
 02/01  16:00:00,-3.675,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7920390267623774,-2.8322153745475136,0.6630440682349656,-67.76418359073595,-56.98717705493159,0.5340491097075538 
 02/01  17:00:00,-4.2125,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45641198892595924,-3.073196092275421,0.3061336411315865,-167.55024404701481,-146.68022981874415,0.15585529333721365 
 02/01  18:00:00,-5.8375,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49134090028250854,-3.758503918981906,-0.6931991205151393,-364.9721711411079,-375.2437904200924,-0.89505734074777 
 02/01  19:00:00,-7.0125,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1577530237100333,-4.195631837123495,-1.2359179326661835,-102.67471403072722,-120.32547903827755,-1.3140828416223336 
 02/01  20:00:00,-7.575,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3872932412033856,-4.357589886829675,-1.4512465475441403,-59.952936261261115,-61.15324617455579,-1.5151998538848952 
 02/01  21:00:00,-8.487499999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6606171319937701,-4.565968872464053,-1.7623726118394938,-134.9978267287434,-118.96969867153048,-1.8641280916852172 
 02/01  22:00:00,-9.5875,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0545941530863896,-4.842245744253913,-2.134575923828478,-86.69856262003279,-101.87072544764035,-2.2145576945705665 
 02/01  23:00:00,-10.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2769862268655414,-5.000066377992791,-2.3490590544801915,-63.57985189218938,-63.96220793603163,-2.421131882094841 
 02/01  24:00:00,-9.625,0.0,0.0,0.0,6.000000,0.0,,,,-0.796391170276893,5.3126914409198385,1.282257749343287,9.605433684418264,-1.315313421546273,-2.6211678937608855,1.149567825678185,9.077250724773144,-1.6249341645925128,-7.095234715657935,1.0238912717877977,9.396781171034268,-1.312234185773273,-2.6201585821216202,1.0994586715079542,9.660260259755457,-1.0873810113903242,-1.079245722912131,1.1090768111379516,-1.3115905568502668,-5.966915183990061,0.9020028957171714,11.485654740549585,-2.453279547335532,-5.124661618415758,-2.516428588043345,-48.19830957325863,-50.42367153142364,-2.579577628751158 
 02/02  01:00:00,-9.775,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.652393271803925,-5.274291572513874,-2.734073709357703,-88.65352347290563,-80.71835899694767,-2.8157541469114813 
 02/02  02:00:00,-9.625,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8892556402189404,-5.4398487763396,-2.9502565860860415,-47.731327714914116,-57.231460132298245,-3.011257531953142 
 02/02  03:00:00,-10.837499999999999,1.875,0.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1071748743689076,-5.6100370412197496,-3.19939972342267,-111.05941011817136,-97.43645219795434,-3.2916245724764313 
 02/02  04:00:00,-11.7,1.75,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.447051695848053,-5.8560890097690965,-3.528664498037031,-88.16451514214017,-96.41944186528289,-3.6102773002260093 
 02/02  05:00:00,-12.7,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8201692815030794,-6.141822324786272,-3.943478707828189,-173.46961493925343,-156.4456539966051,-4.066788134153301 
 02/02  06:00:00,-12.6125,0.375,0.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.214911189863432,-6.415145838598398,-4.282195366892603,-41.85214943425282,-68.76260723017671,-4.349479543921774 
 02/02  07:00:00,-12.8875,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.349401589897599,-6.518573836163352,-4.430840567874257,-73.21483098443852,-61.15657303343659,-4.512279545850913 
 02/02  08:00:00,-11.6125,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.13613191333916,-6.307222039328258,-4.036588881050942,226.93005578098536,183.43836287092068,-3.937045848762724 
 02/02  09:00:00,-7.475,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2119108607429054,-5.605576788379716,-3.0288944692816595,416.4144192278223,392.5284311116917,-2.845878077820414 
 02/02  10:00:00,-3.1624999999999996,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.020403220411718,-4.781555922910131,-1.9662295720778233,292.90435141612426,323.6124411010344,-1.9120559237439283 
 02/02  11:00:00,0.0500000000000001,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2745989097710413,-4.260346831514076,-1.2554301140493422,208.2818302687058,209.83429735302735,-1.2362613183276434 
 02/02  12:00:00,3.5375,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5694228470943303,-3.7557656043219665,-0.5240340235718682,259.53009599263737,246.7789862669003,-0.4786452000494061 
 02/02  13:00:00,6.750000000000001,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3052007612461858,-3.1415012087372043,0.3510846897198925,298.61306841537333,291.6704637156512,0.3969686181935992 
 02/02  14:00:00,6.424999999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.029338654663844,-2.6730408297872033,0.9605580772970648,106.03704412303496,145.22612350954577,0.8917774999302853 
 02/02  15:00:00,3.8499999999999996,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0990390775539534,-2.6526824249581216,0.942007194120796,-47.85507031585951,-33.22387052850665,0.7849753106876385 
 02/02  16:00:00,1.4249999999999998,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888567583578828,-2.798188265829506,0.7253364537229818,-75.32291775316789,-73.77005436829232,0.5621053238671354 
 02/02  17:00:00,-1.525,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44497138013790305,-3.120534665693398,0.23421835814701067,-238.22526174538496,-206.36148052242777,0.023465336156118358 
 02/02  18:00:00,-4.862499999999999,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7118044274835245,-3.9430752322669487,-0.9569613727144967,-431.7302453654464,-440.9054434107103,-1.2021183179454689 
 02/02  19:00:00,-7.4750000000000005,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5645450738848399,-4.503641547268596,-1.6613425814990435,-149.5933218016991,-171.51490935254353,-1.7581400891132473 
 02/02  20:00:00,-7.6125,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8902287062483114,-4.726515376702884,-1.9603118885181647,-71.64409477845898,-77.83495027693901,-2.030395070788018 
 02/02  21:00:00,-8.262500000000001,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1116894651607496,-4.885982463011031,-2.1875202421265865,-79.56048819195709,-75.77004498235614,-2.263351019092423 
 02/02  22:00:00,-8.9,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3548514285239843,-5.059839811133926,-2.4259994349672622,-69.91119566974663,-72.75132297454965,-2.49714744141054 
 02/02  23:00:00,-9.2125,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5622226250515436,-5.208950651908179,-2.6309376707139864,-64.19700592871175,-64.34030768823199,-2.6996527163764297 
 02/02  24:00:00,-9.775,1.25,1.25,0.0,7.000000,0.0,,,,-1.5171402444103916,6.197047010144629,1.3694552031555407,6.8724676031780225,-2.0667461582943956,-2.5314555458863004,1.1979135948014035,6.66199139288074,-2.380731414504439,-7.1621875763325376,1.055831380189635,6.73806186732826,-2.078108163884876,-2.6934068969499685,1.1743305607385606,6.8562983259306725,-1.975009852729188,-1.9712141407185568,1.2143435017377409,-2.110988092520945,-6.4462880890826035,0.9780116249957369,7.834722912662929,-2.753394825649562,-5.346107299655393,-2.817826581199386,-56.86265007814946,-58.05062669700669,-2.8822583367492096 
 02/03  01:00:00,-10.375,5.125,5.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.918849533125869,-5.46672220425264,-2.9772481467192904,-47.15488467493297,-48.928070811293985,-3.0356467603127113 
 02/03  02:00:00,-10.225,8.875,7.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0492955801252943,-5.561060381755188,-3.1014342398534853,-37.60332668324924,-38.265853329613805,-3.153572899581675 
 02/03  03:00:00,-10.0,8.125,7.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1832181919486278,-5.660107462524472,-3.240625434261229,-50.82167944038655,-48.34818186902749,-3.298032676573829 
 02/03  04:00:00,-10.375,7.625,5.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.37673164387175,-5.80692159411003,-3.4454110645195883,-73.97534140242666,-70.70906752700145,-3.5140904851674266 
 02/03  05:00:00,-10.9125,6.75,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6196132517778663,-5.98665807707704,-3.6911243248726873,-78.15133941150536,-78.42567458434624,-3.7626353979675082 
 02/03  06:00:00,-11.787499999999998,4.75,4.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8778863881538292,-6.180101910533278,-3.9556878513119744,-87.96162995639203,-86.43112363983387,-4.03348931447012 
 02/03  07:00:00,-12.2,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.156441158097934,-6.386923663731718,-4.23673701106174,-89.51141579666162,-89.34074425503096,-4.3170328640255455 
 02/03  08:00:00,-11.8875,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9872741223919332,-6.205902203038176,-3.878315756672415,235.46154200291656,181.2627414875097,-3.7693573909528957 
 02/03  09:00:00,-8.8875,2.75,2.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0284794084645386,-5.506402507482132,-2.914508770160143,323.32883690639767,332.14471441503326,-2.800538131855747 
 02/03  10:00:00,-4.7625,2.625,2.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0071161634249157,-4.774231184900536,-1.9076645403983863,354.2663924331942,338.64749011600657,-1.8082129173718569 
 02/03  11:00:00,0.13750000000000018,3.625,2.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9283534041340111,-4.0196852931340885,-0.8737045385052835,294.85268356250447,313.0627707684504,-0.8190556728765557 
 02/03  12:00:00,3.2624999999999997,6.5,3.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22950910081765027,-3.541473426302248,-0.22351252594200613,165.79244870181049,173.11748020754075,-0.21751595106636196 
 02/03  13:00:00,4.5875,7.375,2.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288752145274245,-3.187728864597389,0.26936860659641293,134.87790932999718,149.3668704002155,0.2499850679185809 
 02/03  14:00:00,4.3125,7.625,3.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52999703482675,-3.0310438465971554,0.48459365894352896,66.15146256469365,55.64473526114584,0.4391902830603079 
 02/03  15:00:00,2.8374999999999995,7.375,2.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762899692956164,-2.8871635058562024,0.6520594077211276,8.974664348418973,41.82823089235536,0.5412191224860913 
 02/03  16:00:00,1.5125000000000002,7.625,2.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5604044640019628,-3.036292868828416,0.4089787123994595,-98.01636730491725,-98.46469489333793,0.2575529607969562 
 02/03  17:00:00,0.4125,6.125,4.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12550101971505417,-3.341718831026418,-0.03448280130168216,-173.53207388718465,-164.74471195445307,-0.1944666223184185 
 02/03  18:00:00,-0.375,4.375,4.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47833989875623584,-3.75689982978925,-0.6139845553805812,-171.66082072931476,-182.20972717293662,-0.7496292120049266 
 02/03  19:00:00,-2.6625,2.75,2.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9567592914659044,-4.083958563367001,-1.0667425491524887,-169.9467062966618,-157.59927326241893,-1.176725806839073 
 02/03  20:00:00,-3.9,1.375,1.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4900679797092569,-4.455158838343152,-1.5844652462951574,-146.87625213783815,-156.85072069849284,-1.6788625128810581 
 02/03  21:00:00,-3.5249999999999995,1.0,0.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7377614923738698,-4.607744602311956,-1.7634236608674771,1.0303897878772652,-19.824002878900593,-1.7890858293610847 
 02/03  22:00:00,-4.3625,0.375,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.797811187998784,-4.659776357585351,-1.8664913917525852,-75.72866030663623,-55.96370925649432,-1.935171595506386 
 02/03  23:00:00,-5.6875,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0452959753792577,-4.830119326089202,-2.1023151323350677,-58.02264069685957,-67.25191046300446,-2.159334289290878 
 02/03  24:00:00,-6.7875,0.0,0.0,0.0,1.000000,0.0,,,,-1.3745648753406237,6.164574477252361,1.2721841513067698,6.346360176171242,-1.7846738915654707,-0.27256971163796706,1.1273500103944594,6.426553581565487,-2.097459317593793,-4.912928050507682,1.0050278055413429,6.352108403272868,-1.8842297450728926,-1.8060331209223202,1.1079755450732194,6.140415197140818,-1.957466839006594,-1.961226114883722,1.1010076622821658,-1.9153954490390304,-3.8877978029451206,0.9079129257298417,7.207721029526605,-2.246319742073221,-4.977746656947298,-2.3176828113960193,-80.7444404489488,-74.76458912193894,-2.3890458807188177 
 02/04  01:00:00,-7.8875,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5161547423297828,-5.176069878196774,-2.591103793678962,-86.32159202918339,-87.16187949020272,-2.6660528450281413 
 02/04  02:00:00,-8.675,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.778339350568931,-5.367050956709421,-2.8522644495271683,-80.0356657081972,-81.06020033535168,-2.9261895484854046 
 02/04  03:00:00,-9.9625,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0574313958039663,-5.573572225313701,-3.1440529839147326,-102.84482363304153,-98.63889670578425,-3.230674572025499 
 02/04  04:00:00,-10.6,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3766296781768554,-5.808030726472281,-3.4616866924325467,-95.9420186868323,-98.31284776825889,-3.5467437066882384 
 02/04  05:00:00,-11.975000000000001,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.733004776711485,-6.076964236573227,-3.840974953139992,-140.50375838849607,-132.48495480670542,-3.9489451295684987 
 02/04  06:00:00,-12.1125,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.060822918424112,-6.30562806911547,-4.129016827626102,-48.74325263237468,-66.08652382587117,-4.197210736828092 
 02/04  07:00:00,-13.075,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2660090179616725,-6.464871935967346,-4.3613406103114585,-106.87787447359753,-92.74118465097958,-4.456672202661245 
 02/04  08:00:00,-11.4625,1.25,0.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.04246305329961,-6.237839778870566,-3.921318105490126,273.7748705726135,219.08610223247416,-3.8001731576806432 
 02/04  09:00:00,-7.25,2.625,2.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.997439142849368,-5.446316312247094,-2.778139028716314,470.84558706367295,446.7364865257917,-2.5588389145832595 
 02/04  10:00:00,-3.8499999999999996,2.375,2.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5161486938035473,-4.423591453513315,-1.4471099058381216,353.1274699422202,395.95066942378037,-1.3780711178726954 
 02/04  11:00:00,-1.0499999999999998,2.625,1.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7321120181212819,-3.8855118911634774,-0.7218459589869797,213.25961547137877,208.67916420067004,-0.7115798998526774 
 02/04  12:00:00,1.0625,2.375,1.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20109894254759464,-3.528167533571816,-0.23668448692316763,107.96757451000919,125.36464104728631,-0.2722700312987406 
 02/04  13:00:00,2.3874999999999997,2.625,2.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03662967360602638,-3.363136578695666,-0.0010600710891152526,77.29448643447762,69.68161939702732,-0.03874981578425689 
 02/04  14:00:00,3.8000000000000003,2.375,2.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5552447128471993,-2.982097394743643,0.5863424559806487,243.7996189806029,225.68133642277175,0.6174401991140981 
 02/04  15:00:00,4.4,3.25,2.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1081871379037231,-2.63786513698028,1.0082749208356985,42.372731016504105,86.02530367593671,0.9083627037676739 
 02/04  16:00:00,4.775,7.125,5.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9261053540736006,-2.776071926663735,0.778332677330611,-121.79263215345918,-113.2150203713789,0.6305600005876213 
 02/04  17:00:00,4.3125,9.625,8.875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4095972189261443,-3.1339423414333902,0.2646890316417595,-170.9339355890906,-176.68587578658634,0.11978084435737464 
 02/04  18:00:00,2.8374999999999995,10.0,9.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010424122677482078,-3.3957520957628855,-0.08331966812324407,-90.40662382064949,-94.81322400185799,-0.1770634589239702 
 02/04  19:00:00,-0.23749999999999993,10.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2678989610813379,-3.585231492892863,-0.3627688442667377,-98.46283876888677,-93.21768826275242,-0.4576387274521375 
