Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 03/04  17:00:00,127740205.29485774,1734442220.1192467 
 03/04  18:00:00,43584015.14113693,1676092509.2785773 
 03/04  19:00:00,48933692.280068755,1676092509.2785773 
 03/04  20:00:00,38694479.62202592,1597820222.8892183 
 03/04  21:00:00,36545657.73145594,1597820222.8892183 
 03/04  22:00:00,36545657.73145594,1597820222.8892183 
 03/04  23:00:00,36545657.73145594,1597820222.8892183 
 03/04  24:00:00,36545657.73145594,1597820222.8892183 
 03/05  01:00:00,36545657.73145594,1597820222.8892183 
 03/05  02:00:00,36545657.73145594,1597820222.8892183 
 03/05  03:00:00,36545657.73145594,1597820222.8892183 
 03/05  04:00:00,36545657.73145594,1597820222.8892183 
 03/05  05:00:00,36545657.73145594,1597820222.8892183 
 03/05  06:00:00,36545657.73145594,1597820222.8892183 
 03/05  07:00:00,46388232.91015947,1676092509.2785773 
 03/05  08:00:00,43631835.548281856,1676092509.2785773 
 03/05  09:00:00,42579163.14560262,1676092509.2785773 
 03/05  10:00:00,42559924.65578557,1676092509.2785773 
 03/05  11:00:00,42559924.65578557,1676092509.2785773 
 03/05  12:00:00,42559924.65578557,1676092509.2785773 
 03/05  13:00:00,42559924.65578557,1676092509.2785773 
 03/05  14:00:00,42559924.65578557,1676092509.2785773 
 03/05  15:00:00,42559924.65578557,1676092509.2785773 
 03/05  16:00:00,42559924.65578557,1676092509.2785773 
 03/05  17:00:00,42617142.94652575,1676092509.2785773 
 03/05  18:00:00,43827359.69315354,1676092509.2785773 
 03/05  19:00:00,38327010.10310297,1597820222.8892183 
 03/05  20:00:00,36545657.73145594,1597820222.8892183 
 03/05  21:00:00,36545657.73145594,1597820222.8892183 
 03/05  22:00:00,36545657.73145594,1597820222.8892183 
 03/05  23:00:00,36545657.73145594,1597820222.8892183 
 03/05  24:00:00,36545657.73145594,1597820222.8892183 
 03/06  01:00:00,36545657.73145594,1688428882.4407709 
 03/06  02:00:00,36545657.73145594,1688428882.4407709 
 03/06  03:00:00,36545657.73145594,1688428882.4407709 
 03/06  04:00:00,36545657.73145594,1688428882.4407709 
 03/06  05:00:00,36545657.73145594,1688428882.4407709 
 03/06  06:00:00,38137022.65685523,1688428882.4407709 
 03/06  07:00:00,86926273.77145803,1792791930.9599159 
 03/06  08:00:00,261832022.0274999,1792791930.9599159 
 03/06  09:00:00,766469757.0670907,2376289039.36661 
 03/06  10:00:00,766134049.2768176,2376289039.36661 
 03/06  11:00:00,766134049.2768176,2376289039.36661 
 03/06  12:00:00,766134049.2768176,2376289039.36661 
 03/06  13:00:00,766134049.2768176,2259589617.685271 
 03/06  14:00:00,766134049.2768176,2376289039.36661 
 03/06  15:00:00,766134049.2768176,2376289039.36661 
 03/06  16:00:00,766134049.2768176,2376289039.36661 
 03/06  17:00:00,767107369.1042811,2376289039.36661 
 03/06  18:00:00,438028905.4928149,1909491352.6412544 
 03/06  19:00:00,292315069.923388,1792791930.9599159 
 03/06  20:00:00,296653033.108991,1792791930.9599159 
 03/06  21:00:00,197765105.62937143,1792791930.9599159 
 03/06  22:00:00,197765105.62937143,1792791930.9599159 
 03/06  23:00:00,98887927.4796197,1792791930.9599159 
 03/06  24:00:00,49438589.07487582,1792791930.9599159 
 03/07  01:00:00,38694479.62202592,1688428882.4407709 
 03/07  02:00:00,36545657.73145594,1688428882.4407709 
 03/07  03:00:00,36545657.73145594,1688428882.4407709 
 03/07  04:00:00,36545657.73145594,1688428882.4407709 
 03/07  05:00:00,36545657.73145594,1688428882.4407709 
 03/07  06:00:00,38137022.65685523,1688428882.4407709 
 03/07  07:00:00,86874654.73847148,1792791930.9599159 
 03/07  08:00:00,261692231.87015063,1792791930.9599159 
 03/07  09:00:00,766473353.1000223,2376289039.36661 
 03/07  10:00:00,766134049.2768176,2376289039.36661 
 03/07  11:00:00,766134049.2768176,2376289039.36661 
 03/07  12:00:00,766134049.2768176,2376289039.36661 
 03/07  13:00:00,766134049.2768176,2259589617.685271 
 03/07  14:00:00,766134049.2768176,2376289039.36661 
 03/07  15:00:00,766134049.2768176,2376289039.36661 
 03/07  16:00:00,766134049.2768176,2376289039.36661 
 03/07  17:00:00,767044331.519675,2376289039.36661 
 03/07  18:00:00,436695394.72041476,1909491352.6412544 
 03/07  19:00:00,292085866.516803,1792791930.9599159 
 03/07  20:00:00,296653033.108991,1792791930.9599159 
 03/07  21:00:00,197765105.62937143,1792791930.9599159 
 03/07  22:00:00,197765105.62937143,1792791930.9599159 
 03/07  23:00:00,98887927.4796197,1792791930.9599159 
 03/07  24:00:00,49438589.07487582,1792791930.9599159 
 03/08  01:00:00,38694479.62202592,1688428882.4407709 
 03/08  02:00:00,36545657.73145594,1688428882.4407709 
 03/08  03:00:00,36545657.73145594,1688428882.4407709 
 03/08  04:00:00,36545657.73145594,1688428882.4407709 
 03/08  05:00:00,36545657.73145594,1688428882.4407709 
 03/08  06:00:00,38137022.65685523,1688428882.4407709 
 03/08  07:00:00,86828085.5668835,1792791930.9599159 
 03/08  08:00:00,261473506.9709955,1792791930.9599159 
 03/08  09:00:00,766448070.3216383,2376289039.36661 
 03/08  10:00:00,766134049.2768176,2376289039.36661 
 03/08  11:00:00,766134049.2768176,2376289039.36661 
 03/08  12:00:00,766134049.2768176,2376289039.36661 
 03/08  13:00:00,766134049.2768176,2259589617.685271 
 03/08  14:00:00,766134049.2768176,2376289039.36661 
 03/08  15:00:00,766134049.2768176,2376289039.36661 
 03/08  16:00:00,766134049.2768176,2376289039.36661 
 03/08  17:00:00,767104890.5546297,2376289039.36661 
 03/08  18:00:00,437927156.9986936,1909491352.6412544 
 03/08  19:00:00,292249110.98788536,1792791930.9599159 
 03/08  20:00:00,296653033.108991,1792791930.9599159 
 03/08  21:00:00,197765105.62937143,1792791930.9599159 
 03/08  22:00:00,197765105.62937143,1792791930.9599159 
 03/08  23:00:00,98887927.4796197,1792791930.9599159 
 03/08  24:00:00,49438589.07487582,1792791930.9599159 
 03/09  01:00:00,38694479.62202592,1688428882.4407709 
 03/09  02:00:00,36545657.73145594,1688428882.4407709 
 03/09  03:00:00,36545657.73145594,1688428882.4407709 
 03/09  04:00:00,36545657.73145594,1688428882.4407709 
 03/09  05:00:00,36545657.73145594,1688428882.4407709 
 03/09  06:00:00,38137022.65685523,1688428882.4407709 
 03/09  07:00:00,86722100.46728045,1792791930.9599159 
 03/09  08:00:00,261122729.04006857,1792791930.9599159 
 03/09  09:00:00,766444571.10064,2376289039.36661 
 03/09  10:00:00,766134049.2768176,2376289039.36661 
 03/09  11:00:00,766134049.2768176,2376289039.36661 
 03/09  12:00:00,766134049.2768176,2376289039.36661 
 03/09  13:00:00,766134049.2768176,2259589617.685271 
 03/09  14:00:00,766134049.2768176,2376289039.36661 
 03/09  15:00:00,766134049.2768176,2376289039.36661 
 03/09  16:00:00,766134049.2768176,2376289039.36661 
 03/09  17:00:00,767029507.5298047,2376289039.36661 
 03/09  18:00:00,436783712.329774,1909491352.6412544 
 03/09  19:00:00,292098851.26070386,1792791930.9599159 
 03/09  20:00:00,296653033.108991,1792791930.9599159 
 03/09  21:00:00,197765105.62937143,1792791930.9599159 
 03/09  22:00:00,197765105.62937143,1792791930.9599159 
 03/09  23:00:00,98887927.4796197,1792791930.9599159 
 03/09  24:00:00,49438589.07487582,1792791930.9599159 
 03/10  01:00:00,38694479.62202592,1688428882.4407709 
 03/10  02:00:00,36545657.73145594,1688428882.4407709 
 03/10  03:00:00,36545657.73145594,1688428882.4407709 
 03/10  04:00:00,36545657.73145594,1688428882.4407709 
 03/10  05:00:00,36545657.73145594,1688428882.4407709 
 03/10  06:00:00,38137022.65685523,1688428882.4407709 
 03/10  07:00:00,86719663.29270999,1792791930.9599159 
 03/10  08:00:00,260162230.76918328,1792791930.9599159 
 03/10  09:00:00,766408462.741904,2376289039.36661 
 03/10  10:00:00,766134049.2768176,2376289039.36661 
 03/10  11:00:00,766134049.2768176,2376289039.36661 
 03/10  12:00:00,766134049.2768176,2376289039.36661 
 03/10  13:00:00,766134049.2768176,2259589617.685271 
 03/10  14:00:00,766134049.2768176,2376289039.36661 
 03/10  15:00:00,766134049.2768176,2376289039.36661 
 03/10  16:00:00,766134049.2768176,2376289039.36661 
 03/10  17:00:00,767026224.7395914,2376289039.36661 
 03/10  18:00:00,436850618.2964345,1909491352.6412544 
 03/10  19:00:00,292115075.5172316,1792791930.9599159 
 03/10  20:00:00,296653033.108991,1792791930.9599159 
 03/10  21:00:00,197765105.62937143,1792791930.9599159 
 03/10  22:00:00,197765105.62937143,1792791930.9599159 
 03/10  23:00:00,98887927.4796197,1792791930.9599159 
 03/10  24:00:00,49438589.07487582,1792791930.9599159 
 03/11  01:00:00,38694479.62202592,1597820222.8892183 
 03/11  02:00:00,36545657.73145594,1597820222.8892183 
 03/11  03:00:00,36545657.73145594,1597820222.8892183 
 03/11  04:00:00,36545657.73145594,1597820222.8892183 
 03/11  05:00:00,36545657.73145594,1597820222.8892183 
 03/11  06:00:00,36545657.73145594,1597820222.8892183 
 03/11  07:00:00,86635634.52764001,1792791930.9599159 
 03/11  08:00:00,86870187.07074681,1792791930.9599159 
 03/11  09:00:00,255451414.240745,1909491352.6412544 
 03/11  10:00:00,255377965.44577354,1909491352.6412544 
 03/11  11:00:00,255377965.44577354,1909491352.6412544 
 03/11  12:00:00,255377965.44577354,1909491352.6412544 
 03/11  13:00:00,127688982.72288677,1734442220.1192467 
 03/11  14:00:00,127688982.72288677,1734442220.1192467 
 03/11  15:00:00,127688982.72288677,1734442220.1192467 
 03/11  16:00:00,127688982.72288677,1734442220.1192467 
 03/11  17:00:00,127745919.99564451,1734442220.1192467 
 03/11  18:00:00,43648537.937687725,1676092509.2785773 
 03/11  19:00:00,48674331.729593515,1676092509.2785773 
 03/11  20:00:00,38694479.62202592,1597820222.8892183 
 03/11  21:00:00,36545657.73145594,1597820222.8892183 
 03/11  22:00:00,36545657.73145594,1597820222.8892183 
 03/11  23:00:00,36545657.73145594,1597820222.8892183 
 03/11  24:00:00,36545657.73145594,1597820222.8892183 
 03/12  01:00:00,36545657.73145594,1597820222.8892183 
 03/12  02:00:00,36545657.73145594,1597820222.8892183 
 03/12  03:00:00,36545657.73145594,1597820222.8892183 
 03/12  04:00:00,36545657.73145594,1597820222.8892183 
 03/12  05:00:00,36545657.73145594,1597820222.8892183 
 03/12  06:00:00,47289767.18430585,1676092509.2785773 
 03/12  07:00:00,48173679.98331684,1676092509.2785773 
 03/12  08:00:00,43253676.969864875,1676092509.2785773 
 03/12  09:00:00,42561042.01956953,1676092509.2785773 
 03/12  10:00:00,42559924.65578557,1676092509.2785773 
 03/12  11:00:00,42559924.65578557,1676092509.2785773 
 03/12  12:00:00,42559924.65578557,1676092509.2785773 
 03/12  13:00:00,42559924.65578557,1676092509.2785773 
 03/12  14:00:00,42559924.65578557,1676092509.2785773 
 03/12  15:00:00,42559924.65578557,1676092509.2785773 
 03/12  16:00:00,42559924.65578557,1676092509.2785773 
 03/12  17:00:00,42576814.8736264,1676092509.2785773 
 03/12  18:00:00,35798880.351101324,1597820222.8892183 
 03/12  19:00:00,36555046.68715182,1597820222.8892183 
 03/12  20:00:00,36545657.73145594,1597820222.8892183 
 03/12  21:00:00,36545657.73145594,1597820222.8892183 
 03/12  22:00:00,36545657.73145594,1597820222.8892183 
 03/12  23:00:00,36545657.73145594,1597820222.8892183 
 03/12  24:00:00,36545657.73145594,1688428882.4407709 
 03/13  01:00:00,36545657.73145594,1688428882.4407709 
 03/13  02:00:00,36545657.73145594,1688428882.4407709 
 03/13  03:00:00,36545657.73145594,1688428882.4407709 
 03/13  04:00:00,36545657.73145594,1688428882.4407709 
 03/13  05:00:00,38137022.65685523,1688428882.4407709 
 03/13  06:00:00,88762776.67582561,1792791930.9599159 
 03/13  07:00:00,289052023.89982516,1792791930.9599159 
 03/13  08:00:00,778716751.9360493,2376289039.36661 
 03/13  09:00:00,766154792.1179264,2376289039.36661 
 03/13  10:00:00,766134049.2768176,2376289039.36661 
 03/13  11:00:00,766134049.2768176,2376289039.36661 
 03/13  12:00:00,766134049.2768176,2259589617.685271 
 03/13  13:00:00,766134049.2768176,2376289039.36661 
 03/13  14:00:00,766134049.2768176,2376289039.36661 
 03/13  15:00:00,766134049.2768176,2376289039.36661 
 03/13  16:00:00,766134049.2768176,2376289039.36661 
 03/13  17:00:00,425809967.7072378,1909491352.6412544 
 03/13  18:00:00,261381806.84617296,1792791930.9599159 
 03/13  19:00:00,291848147.65977204,1792791930.9599159 
 03/13  20:00:00,197765105.62937143,1792791930.9599159 
 03/13  21:00:00,197765105.62937143,1792791930.9599159 
 03/13  22:00:00,98887927.4796197,1792791930.9599159 
 03/13  23:00:00,49438589.07487582,1792791930.9599159 
 03/13  24:00:00,38694479.62202592,1688428882.4407709 
 03/14  01:00:00,36545657.73145594,1688428882.4407709 
 03/14  02:00:00,36545657.73145594,1688428882.4407709 
 03/14  03:00:00,36545657.73145594,1688428882.4407709 
 03/14  04:00:00,36545657.73145594,1688428882.4407709 
 03/14  05:00:00,38137022.65685523,1688428882.4407709 
 03/14  06:00:00,88762776.67582561,1792791930.9599159 
 03/14  07:00:00,288917779.31490767,1792791930.9599159 
 03/14  08:00:00,778247174.0999627,2376289039.36661 
 03/14  09:00:00,766153746.0846469,2376289039.36661 
 03/14  10:00:00,766134049.2768176,2376289039.36661 
 03/14  11:00:00,766134049.2768176,2376289039.36661 
 03/14  12:00:00,766134049.2768176,2259589617.685271 
 03/14  13:00:00,766134049.2768176,2376289039.36661 
 03/14  14:00:00,766134049.2768176,2376289039.36661 
 03/14  15:00:00,766134049.2768176,2376289039.36661 
 03/14  16:00:00,766134049.2768176,2376289039.36661 
 03/14  17:00:00,425805337.2916477,1909491352.6412544 
 03/14  18:00:00,261119919.8676574,1792791930.9599159 
 03/14  19:00:00,291704978.97228134,1792791930.9599159 
 03/14  20:00:00,197765105.62937143,1792791930.9599159 
 03/14  21:00:00,197765105.62937143,1792791930.9599159 
 03/14  22:00:00,98887927.4796197,1792791930.9599159 
 03/14  23:00:00,49438589.07487582,1792791930.9599159 
 03/14  24:00:00,38694479.62202592,1688428882.4407709 
 03/15  01:00:00,36545657.73145594,1688428882.4407709 
 03/15  02:00:00,36545657.73145594,1688428882.4407709 
 03/15  03:00:00,36545657.73145594,1688428882.4407709 
 03/15  04:00:00,36545657.73145594,1688428882.4407709 
 03/15  05:00:00,38137022.65685523,1688428882.4407709 
 03/15  06:00:00,88762776.67582561,1792791930.9599159 
 03/15  07:00:00,288880929.4156358,1792791930.9599159 
 03/15  08:00:00,778068130.4453235,2376289039.36661 
 03/15  09:00:00,766153803.0919077,2376289039.36661 
 03/15  10:00:00,766134049.2768176,2376289039.36661 
 03/15  11:00:00,766134049.2768176,2376289039.36661 
 03/15  12:00:00,766134049.2768176,2259589617.685271 
 03/15  13:00:00,766134049.2768176,2376289039.36661 
 03/15  14:00:00,766134049.2768176,2376289039.36661 
 03/15  15:00:00,766134049.2768176,2376289039.36661 
 03/15  16:00:00,766134049.2768176,2376289039.36661 
 03/15  17:00:00,425812119.62550104,1909491352.6412544 
 03/15  18:00:00,261341187.16396236,1792791930.9599159 
 03/15  19:00:00,291810245.49599546,1792791930.9599159 
 03/15  20:00:00,197765105.62937143,1792791930.9599159 
 03/15  21:00:00,197765105.62937143,1792791930.9599159 
 03/15  22:00:00,98887927.4796197,1792791930.9599159 
 03/15  23:00:00,49438589.07487582,1792791930.9599159 
 03/15  24:00:00,38694479.62202592,1688428882.4407709 
 03/16  01:00:00,36545657.73145594,1688428882.4407709 
 03/16  02:00:00,36545657.73145594,1688428882.4407709 
 03/16  03:00:00,36545657.73145594,1688428882.4407709 
 03/16  04:00:00,36545657.73145594,1688428882.4407709 
 03/16  05:00:00,38137022.65685523,1688428882.4407709 
 03/16  06:00:00,88762776.67582561,1792791930.9599159 
 03/16  07:00:00,288669003.89666617,1792791930.9599159 
 03/16  08:00:00,777036804.0469898,2376289039.36661 
 03/16  09:00:00,766152830.86077,2376289039.36661 
 03/16  10:00:00,766134049.2768176,2376289039.36661 
 03/16  11:00:00,766134049.2768176,2376289039.36661 
 03/16  12:00:00,766134049.2768176,2259589617.685271 
 03/16  13:00:00,766134049.2768176,2376289039.36661 
 03/16  14:00:00,766134049.2768176,2376289039.36661 
 03/16  15:00:00,766134049.2768176,2376289039.36661 
 03/16  16:00:00,766134049.2768176,2376289039.36661 
 03/16  17:00:00,425638543.7049329,1909491352.6412544 
 03/16  18:00:00,259096219.806312,1792791930.9599159 
 03/16  19:00:00,291416969.96317995,1792791930.9599159 
 03/16  20:00:00,197765105.62937143,1792791930.9599159 
 03/16  21:00:00,197765105.62937143,1792791930.9599159 
 03/16  22:00:00,98887927.4796197,1792791930.9599159 
 03/16  23:00:00,49438589.07487582,1792791930.9599159 
 03/16  24:00:00,38694479.62202592,1688428882.4407709 
 03/17  01:00:00,36545657.73145594,1688428882.4407709 
 03/17  02:00:00,36545657.73145594,1688428882.4407709 
 03/17  03:00:00,36545657.73145594,1688428882.4407709 
 03/17  04:00:00,36545657.73145594,1688428882.4407709 
 03/17  05:00:00,38137022.65685523,1688428882.4407709 
 03/17  06:00:00,88762776.67582561,1792791930.9599159 
 03/17  07:00:00,288524823.80878013,1792791930.9599159 
 03/17  08:00:00,776788354.1561391,2376289039.36661 
 03/17  09:00:00,766152249.9135034,2376289039.36661 
 03/17  10:00:00,766134049.2768176,2376289039.36661 
 03/17  11:00:00,766134049.2768176,2376289039.36661 
 03/17  12:00:00,766134049.2768176,2259589617.685271 
 03/17  13:00:00,766134049.2768176,2376289039.36661 
 03/17  14:00:00,766134049.2768176,2376289039.36661 
 03/17  15:00:00,766134049.2768176,2376289039.36661 
 03/17  16:00:00,766134049.2768176,2376289039.36661 
 03/17  17:00:00,425807523.75384104,1909491352.6412544 
 03/17  18:00:00,261215061.93910882,1792791930.9599159 
 03/17  19:00:00,291680741.3631832,1792791930.9599159 
 03/17  20:00:00,197765105.62937143,1792791930.9599159 
 03/17  21:00:00,197765105.62937143,1792791930.9599159 
 03/17  22:00:00,98887927.4796197,1792791930.9599159 
 03/17  23:00:00,49438589.07487582,1792791930.9599159 
 03/17  24:00:00,38694479.62202592,1597820222.8892183 
 03/18  01:00:00,36545657.73145594,1597820222.8892183 
 03/18  02:00:00,36545657.73145594,1597820222.8892183 
 03/18  03:00:00,36545657.73145594,1597820222.8892183 
 03/18  04:00:00,36545657.73145594,1597820222.8892183 
 03/18  05:00:00,36545657.73145594,1597820222.8892183 
 03/18  06:00:00,88762776.67582561,1792791930.9599159 
 03/18  07:00:00,96139982.09179923,1792791930.9599159 
 03/18  08:00:00,258839428.42281544,1909491352.6412544 
 03/18  09:00:00,255377965.44577354,1909491352.6412544 
 03/18  10:00:00,255377965.44577354,1909491352.6412544 
 03/18  11:00:00,255377965.44577354,1909491352.6412544 
 03/18  12:00:00,127688982.72288677,1734442220.1192467 
 03/18  13:00:00,127688982.72288677,1734442220.1192467 
 03/18  14:00:00,127688982.72288677,1734442220.1192467 
 03/18  15:00:00,127688982.72288677,1734442220.1192467 
 03/18  16:00:00,127688982.72288677,1734442220.1192467 
 03/18  17:00:00,42590304.17582973,1676092509.2785773 
 03/18  18:00:00,43414462.43766141,1676092509.2785773 
